DATE,TN,TG,TX,RR,sfcwind,rsds,ps,rlds,hurs,LON,LAT
1963-12-15,-5.2707214,-3.7390442,-0.8467102,0.0,4.8293967,68.13679,100814.28,217.95679,73.11691,-0.25,47.25
1963-12-16,-6.7234497,-4.221344,-0.096466064,0.0,3.629914,68.20697,100817.84,217.45677,75.70311,-0.25,47.25
1963-12-17,-7.2792053,-4.3924866,-0.3902893,0.0,2.4742908,66.10109,100319.71,221.99162,82.73765,-0.25,47.25
1963-12-18,-5.983856,-3.8648682,0.118377686,0.0,3.842921,66.436455,99284.14,223.18513,80.63257,-0.25,47.25
1963-12-19,-7.0027466,-4.2909546,-0.85543823,0.0,4.069477,48.046593,98787.6,229.07747,69.025955,-0.25,47.25
1963-12-20,-5.0523987,-2.9471436,0.35354614,0.0,6.111299,66.409515,99379.41,226.4409,72.88075,-0.25,47.25
1963-12-21,-5.339386,-3.053711,0.5817871,0.0,3.9866652,65.60656,101058.32,221.64745,83.77553,-0.25,47.25
1963-12-22,-4.9049683,-1.587677,1.9369812,0.1087712,1.6988138,33.724945,102395.2,267.42334,91.3926,-0.25,47.25
1963-12-23,-8.04071,-4.501129,-1.9743652,0.0,3.9227362,67.81712,102677.09,218.64458,78.37193,-0.25,47.25
1963-12-24,-11.111755,-7.274872,-2.5062256,0.0,2.7707536,71.28199,101687.79,191.61269,69.516685,-0.25,47.25
1963-12-25,-8.540588,-1.2062683,2.7505188,1.4269426,5.0259304,19.24938,101225.195,283.39426,76.10171,-0.25,47.25
1963-12-26,2.108429,2.9252014,4.2568054,4.0504365,4.011932,27.207935,101903.62,330.30792,88.84599,-0.25,47.25
1963-12-27,1.3953552,3.221222,5.840851,0.27610108,2.195279,51.289265,102564.82,293.46246,93.09357,-0.25,47.25
1963-12-28,-0.041534424,2.1280518,5.0522766,0.0,2.5911918,51.738987,102361.07,265.65558,90.91747,-0.25,47.25
1963-12-29,0.3918457,3.0084229,5.9615173,0.0,2.2800047,48.629795,101936.21,269.56998,95.99101,-0.25,47.25
1963-12-30,2.9125977,5.4876404,8.141815,0.5736217,1.2176598,26.876068,102003.06,325.44745,97.35234,-0.25,47.25
1963-12-31,3.8296509,5.6483765,7.1894836,6.694032,3.041824,13.702794,100909.98,330.43195,97.378586,-0.25,47.25
1964-01-01,1.6851501,5.041107,7.4364014,1.2431543,2.2184427,45.083317,101223.35,302.95935,94.284515,-0.25,47.25
1964-01-02,-0.44674683,1.5673523,4.707184,0.0,3.2719612,63.239006,101996.05,247.77756,93.07918,-0.25,47.25
1964-01-03,-0.56536865,1.5687866,5.363159,0.0,2.113013,48.838238,102386.77,253.78992,81.25219,-0.25,47.25
1964-01-04,-1.1334839,0.8538513,4.396179,0.0,2.1728528,68.30996,102376.54,243.50351,79.303314,-0.25,47.25
1964-01-05,-2.384613,-0.08642578,3.538971,0.0,2.3524382,53.607567,102217.65,246.5551,81.21123,-0.25,47.25
1964-01-06,-2.5963745,-0.18572998,3.4120789,0.0,2.7365189,49.41724,102355.89,254.67596,83.43294,-0.25,47.25
1964-01-07,-2.9884033,-0.3484192,3.5890808,0.0,3.038203,47.23341,102672.83,261.58282,92.06253,-0.25,47.25
1964-01-08,-2.9126282,-0.3779602,2.4803772,0.0,4.01084,60.26473,102536.3,256.53622,88.385414,-0.25,47.25
1964-01-09,-3.075592,0.02508545,2.6430664,0.0,2.7822719,38.791348,102394.95,284.67795,92.117294,-0.25,47.25
1964-01-10,-1.8478394,0.87646484,4.255829,0.11125627,2.5065835,49.217896,102061.87,280.97583,91.15685,-0.25,47.25
1964-01-11,-2.8534546,-0.6772766,1.3193359,2.1535907,2.6024077,46.57358,101852.3,279.10043,88.43107,-0.25,47.25
1964-01-12,-8.819672,-3.77005,-0.7886658,0.57039726,2.1913002,61.291473,101490.55,255.39053,95.469574,-0.25,47.25
1964-01-13,-10.021576,-3.6534119,3.1012268,2.9323795,3.143186,29.646109,100596.88,266.36218,94.05129,-0.25,47.25
1964-01-14,3.3515015,6.0513,8.5008545,1.6350253,3.8372872,30.988194,100441.336,326.5287,96.62209,-0.25,47.25
1964-01-15,3.008545,5.6026,8.822601,0.0,4.1180058,66.43317,101060.49,273.65823,92.150246,-0.25,47.25
1964-01-16,-1.5689392,2.5115356,4.593048,0.0,5.673109,73.603966,101657.32,259.02765,86.561775,-0.25,47.25
1964-01-17,-3.895752,-0.8394165,3.4794617,0.0,4.2211714,83.4706,102293.43,214.03564,77.33942,-0.25,47.25
1964-01-18,-1.1452026,2.0313416,6.76297,0.0,2.9091418,74.88764,102319.9,248.60796,89.45867,-0.25,47.25
1964-01-19,-1.3789368,1.4396057,6.125946,0.0,2.5234628,78.157074,102139.82,245.23532,87.31336,-0.25,47.25
1964-01-20,-1.0715942,2.293396,7.75943,0.0,2.0292954,77.78682,102274.91,251.28526,87.08386,-0.25,47.25
1964-01-21,-0.36410522,2.3372192,7.351654,0.0,2.4855428,81.02799,102703.41,247.59244,86.83116,-0.25,47.25
1964-01-22,-2.5099487,0.18572998,5.1321106,0.0,3.2407475,84.41976,102927.72,233.06422,83.195755,-0.25,47.25
1964-01-23,-3.7174072,-1.0681763,4.2476196,0.0,1.9427346,85.9429,102925.64,225.29735,76.591415,-0.25,47.25
1964-01-24,-4.1710815,-0.9536438,3.9516907,0.0,1.4812931,73.56386,102811.414,237.20105,81.99671,-0.25,47.25
1964-01-25,-2.3756104,0.84176636,4.2799377,0.14306824,4.245576,65.00656,102773.12,269.49512,87.424995,-0.25,47.25
1964-01-26,-2.77005,0.56048584,5.4002686,0.0,2.999385,85.88825,102636.46,239.24057,86.61591,-0.25,47.25
1964-01-27,-3.0082703,0.7191162,6.579193,0.0,2.0131104,79.66034,102134.81,249.42339,87.92214,-0.25,47.25
1964-01-28,-2.5724792,2.7717285,6.59848,2.351695,4.0336905,18.20291,101389.94,298.54886,91.73282,-0.25,47.25
1964-01-29,0.46817017,3.6700745,6.092987,4.125278,2.4727566,32.925488,101153.32,302.29907,96.76559,-0.25,47.25
1964-01-30,2.2818298,5.827423,9.189484,2.6080964,3.8956237,38.45847,100895.664,314.35318,90.99262,-0.25,47.25
1964-01-31,1.8466187,6.6445007,9.687958,1.4536642,3.9229121,42.772182,101296.98,309.41684,94.82989,-0.25,47.25
1964-02-01,8.924133,9.700623,10.595306,0.63412756,4.5564575,30.792393,101781.336,351.37778,91.86154,-0.25,47.25
1964-02-02,8.63382,9.608215,11.18161,0.44077584,2.3356054,40.87388,102163.69,350.34607,95.792496,-0.25,47.25
1964-02-03,6.4831543,8.240631,10.181244,0.30639347,1.1246029,52.094692,102036.31,328.15768,86.1965,-0.25,47.25
1964-02-04,1.5043945,5.8522034,8.992767,0.0,2.4192088,99.28027,102192.32,285.5274,81.06679,-0.25,47.25
1964-02-05,0.38183594,3.065155,7.568573,0.0,4.3042083,85.87586,102270.06,261.40796,77.25816,-0.25,47.25
1964-02-06,-1.8190308,1.0082092,5.2200317,0.0,5.130654,112.074295,103020.97,220.40877,66.61201,-0.25,47.25
1964-02-07,-2.4496765,0.21255493,4.965851,0.0,4.199095,112.49501,103424.36,223.22748,71.7888,-0.25,47.25
1964-02-08,-3.2037048,0.6777954,6.328125,0.0,3.8807108,111.19818,103350.875,234.14973,79.80396,-0.25,47.25
1964-02-09,-3.0780945,1.012207,6.882477,0.0,3.1629045,112.35835,102820.77,240.27217,79.870316,-0.25,47.25
1964-02-10,-1.7252197,1.836731,5.506073,0.0,2.7058198,69.97836,102388.11,278.40945,85.757805,-0.25,47.25
1964-02-11,0.5736084,3.3088684,6.6234436,0.1967731,2.3878493,60.89658,101904.016,310.30957,80.2654,-0.25,47.25
1964-02-12,-0.58062744,3.0787964,6.5083313,0.2642584,1.181488,66.81959,101049.76,286.3811,85.51728,-0.25,47.25
1964-02-13,-1.2336426,2.7099915,7.2495117,0.47794142,2.9740222,110.727806,99806.82,257.3866,80.96186,-0.25,47.25
1964-02-14,2.9996338,6.4108887,9.6059265,2.1893468,2.5179129,64.81852,99370.23,314.36386,90.32293,-0.25,47.25
1964-02-15,4.6636047,5.5377197,6.5117493,8.3938,3.4057949,31.384256,99305.12,329.44168,94.39764,-0.25,47.25
1964-02-16,3.6071777,5.260071,6.869293,7.691586,3.0866401,48.54024,98912.44,314.94177,94.214165,-0.25,47.25
1964-02-17,4.3276978,6.200348,7.9761047,1.2051697,4.2992144,73.25106,99177.13,315.7502,83.35904,-0.25,47.25
1964-02-18,3.9413452,6.174164,8.430756,2.3222125,2.835844,46.807117,99239.45,322.65317,90.111465,-0.25,47.25
1964-02-19,4.714569,6.32016,7.010895,1.1475292,3.0006394,55.44676,99678.38,333.40942,89.80118,-0.25,47.25
1964-02-20,1.2288818,3.0099487,4.707184,0.4112949,2.711514,73.0552,101154.92,312.03098,82.052635,-0.25,47.25
1964-02-21,-2.257843,2.708191,7.7779236,0.0,3.7178159,112.333855,100988.63,258.46344,79.189,-0.25,47.25
1964-02-22,1.3262634,6.3975525,10.261841,0.73668,2.972788,62.12532,100442.695,314.83984,86.28635,-0.25,47.25
1964-02-23,9.107178,9.708649,10.429932,9.266891,6.3809433,20.3371,99707.05,350.42337,93.44772,-0.25,47.25
1964-02-24,8.925934,10.37381,12.612762,13.459051,3.8209388,62.551826,98933.1,343.19608,92.25364,-0.25,47.25
1964-02-25,7.65213,9.459137,11.724213,5.214805,2.5557928,54.678734,98985.35,333.07242,93.7112,-0.25,47.25
1964-02-26,5.182953,7.7303467,9.426117,6.1026487,4.7933555,36.906723,98996.94,311.38242,92.77824,-0.25,47.25
1964-02-27,5.3757324,8.970886,12.772125,0.5542667,3.9521995,143.70378,99568.55,285.45743,82.86361,-0.25,47.25
1964-02-28,5.699768,7.758728,10.33252,2.028077,3.2069225,61.109123,99528.836,305.97205,88.6923,-0.25,47.25
1964-02-29,5.33313,7.0832825,8.277313,5.1527624,4.6852236,32.502552,100237.01,328.75296,92.00408,-0.25,47.25
1964-03-01,1.5665894,6.6757507,11.28241,0.0,2.1092422,116.648636,101312.54,283.6379,83.24889,-0.25,47.25
1964-03-02,3.0646667,5.382843,8.304626,0.15377672,4.1870418,91.06175,100933.25,294.12985,84.29436,-0.25,47.25
1964-03-03,0.9147949,4.5207825,8.6293335,0.0,3.592667,138.45926,101021.305,267.34546,84.62841,-0.25,47.25
1964-03-04,-1.0980835,3.2559204,8.557465,0.0,2.3566191,162.97615,101058.68,248.02457,71.74526,-0.25,47.25
1964-03-05,-2.421112,1.4216003,5.79657,0.0,4.0550737,166.86002,101124.87,236.69914,67.23516,-0.25,47.25
1964-03-06,-3.968872,-0.05126953,4.534546,0.0,4.3711767,173.48299,101341.0,220.98007,55.79622,-0.25,47.25
1964-03-07,-4.907013,-2.1576538,1.0362244,0.0,3.9510603,184.8091,101026.91,203.91309,43.84755,-0.25,47.25
1964-03-08,-6.1475525,-0.7234497,4.7313538,0.3946224,4.67663,136.49837,100563.26,239.0146,47.647377,-0.25,47.25
1964-03-09,-4.822876,0.34103394,7.2651978,0.0,2.1613503,165.7386,100402.836,243.0233,62.48503,-0.25,47.25
1964-03-10,-0.6926575,2.4917908,6.2549133,1.399103,2.9116879,106.244965,100124.44,282.85666,78.926575,-0.25,47.25
1964-03-11,0.1357727,6.404297,11.591583,1.9959506,4.529363,85.386696,99523.016,313.94687,89.017624,-0.25,47.25
1964-03-12,8.639587,10.931274,14.066498,4.9353633,4.6494293,112.582855,99030.31,320.6313,86.316635,-0.25,47.25
1964-03-13,7.622284,11.11203,15.538849,0.75707805,3.4946787,142.34216,99976.47,320.3808,86.350395,-0.25,47.25
1964-03-14,10.106293,12.776184,16.833069,2.9865859,3.864809,129.1872,99649.12,336.12372,85.83,-0.25,47.25
1964-03-15,6.1016235,8.406464,11.736786,15.903687,6.6802144,75.788025,100005.78,327.19122,80.05549,-0.25,47.25
1964-03-16,3.5993958,6.746155,9.3125305,0.18353042,3.3521755,100.43128,101168.13,292.5382,80.55566,-0.25,47.25
1964-03-17,5.0935364,7.1165466,9.768555,2.0349178,3.9037087,103.677956,100191.164,319.71713,84.277176,-0.25,47.25
1964-03-18,5.541321,9.343079,12.517975,2.798682,4.00493,90.51717,99792.47,334.1404,89.31664,-0.25,47.25
1964-03-19,11.295685,11.969147,12.616211,12.785229,5.840292,32.29888,99273.055,356.52142,94.0727,-0.25,47.25
1964-03-20,7.6168213,11.045532,13.8749695,2.7944283,3.9798615,130.20793,98879.32,323.3208,84.74416,-0.25,47.25
1964-03-21,6.8253174,9.809937,13.182892,0.7074574,5.777032,180.66411,99322.84,288.57922,80.66429,-0.25,47.25
1964-03-22,7.2423706,9.765991,11.696289,3.8511658,2.5503628,86.521095,99872.19,318.9679,93.582275,-0.25,47.25
1964-03-23,9.588257,11.608246,13.318756,2.6084714,2.9665763,68.22294,100348.61,350.5401,96.14824,-0.25,47.25
1964-03-24,10.947632,12.437195,13.506866,10.048832,3.592818,83.25341,99715.36,354.45596,91.48314,-0.25,47.25
1964-03-25,6.473236,10.149292,13.542999,0.7032348,3.7595153,106.76292,100249.24,330.8614,85.75349,-0.25,47.25
1964-03-26,4.25766,7.043091,9.966064,0.0,3.5156276,163.84659,101516.66,289.16742,64.933014,-0.25,47.25
1964-03-27,-0.009918213,5.886963,10.076294,0.0,1.5469292,159.22862,101351.914,281.8074,61.903976,-0.25,47.25
1964-03-28,1.7616272,6.30719,10.136383,0.0,2.8541572,148.83794,100189.04,297.58112,72.94621,-0.25,47.25
1964-03-29,2.6411743,6.1236267,10.787689,0.0,4.0633373,198.12575,99955.45,265.33167,77.025406,-0.25,47.25
1964-03-30,-0.6443176,4.7917175,9.161224,0.0,1.7706387,156.2986,100273.88,276.0676,69.08066,-0.25,47.25
1964-03-31,0.07424927,6.333679,12.899109,0.0,2.9346526,234.92424,100061.86,259.0769,71.32199,-0.25,47.25
1964-04-01,2.5974731,7.2980957,11.445404,0.0,5.5862556,152.16772,99435.945,284.99136,77.629036,-0.25,47.25
1964-04-02,7.037781,8.762665,11.427673,4.349197,6.3848186,129.82352,99168.336,329.24234,81.84111,-0.25,47.25
1964-04-03,4.0474854,5.918396,7.3563843,7.4786396,5.080905,59.42798,99152.06,323.81998,88.6723,-0.25,47.25
1964-04-04,0.03262329,4.7447205,9.266876,1.4335616,1.6915438,178.35458,99278.81,274.69,79.71219,-0.25,47.25
1964-04-05,2.9656677,4.9891357,6.773224,3.5681283,4.4620695,68.54829,99974.9,305.35968,85.87127,-0.25,47.25
1964-04-06,1.6745605,4.5803833,7.1995544,0.16828398,3.9511154,135.07713,100584.66,302.22705,68.722595,-0.25,47.25
1964-04-07,2.118866,5.956238,9.547974,0.13826194,3.0844655,187.51038,101299.86,294.6964,61.88716,-0.25,47.25
1964-04-08,-0.4949646,6.996063,13.587463,0.15019219,1.2508681,186.12675,101888.55,283.80908,68.92996,-0.25,47.25
1964-04-09,3.7676392,11.194153,18.01059,0.4316613,1.8430696,215.81247,101443.28,300.52194,73.70961,-0.25,47.25
1964-04-10,8.585236,13.1319275,17.975555,2.278251,2.013877,215.50998,101018.32,319.03793,71.98267,-0.25,47.25
1964-04-11,5.064026,9.859253,14.603607,0.7030872,2.4654775,209.80989,101183.47,294.89688,79.31212,-0.25,47.25
1964-04-12,4.9130554,9.475311,12.879303,1.6716477,3.7818696,128.12958,101127.41,315.37912,84.540054,-0.25,47.25
1964-04-13,8.592529,11.642975,13.565521,3.7547417,4.477205,109.429855,100731.53,348.07416,85.65872,-0.25,47.25
1964-04-14,6.3616943,9.6206665,12.532867,1.5274316,3.7588007,197.88844,101077.88,309.4834,77.21434,-0.25,47.25
1964-04-15,3.2221985,11.015869,18.963348,0.18952459,3.1310494,186.11882,100940.26,300.10257,78.519844,-0.25,47.25
1964-04-16,12.474579,15.761627,18.89035,1.268277,5.6842318,129.94577,99671.05,342.47668,73.28831,-0.25,47.25
1964-04-17,5.7116394,9.927246,13.277679,11.326293,3.8299212,52.103714,99551.9,325.82,83.13289,-0.25,47.25
1964-04-18,4.307678,7.8026123,10.407227,5.300533,2.654053,62.209007,99613.08,310.4418,89.23621,-0.25,47.25
1964-04-19,7.55011,9.736633,12.887878,4.188086,2.9192703,130.74187,99629.3,331.2298,84.43453,-0.25,47.25
1964-04-20,4.712097,8.994446,13.165527,2.2280638,5.435042,197.38872,99727.84,297.5213,80.122284,-0.25,47.25
1964-04-21,7.7250977,9.910065,12.474335,1.6571852,6.706233,178.98705,99685.39,299.65277,79.71743,-0.25,47.25
1964-04-22,7.8620605,10.676483,14.2456665,2.5682318,4.885945,195.45273,100600.25,299.7076,82.82737,-0.25,47.25
1964-04-23,9.413635,12.435425,15.421692,4.842537,4.6070857,202.22537,100916.45,331.79486,80.551,-0.25,47.25
1964-04-24,9.2795105,10.790344,11.773499,8.196649,3.0538113,58.215977,101283.71,343.10928,88.72119,-0.25,47.25
1964-04-25,3.6390076,10.722504,17.016449,0.0,2.0414228,271.68597,101785.914,284.9795,72.54484,-0.25,47.25
1964-04-26,6.2687683,11.80014,18.048798,0.0,3.4045103,273.06586,101600.96,290.4453,73.825066,-0.25,47.25
1964-04-27,7.37265,13.687317,20.398834,0.0,3.227609,287.36325,101178.59,295.7289,74.57783,-0.25,47.25
1964-04-28,11.106201,12.601898,13.911041,8.010407,5.749541,61.949677,101030.11,348.2278,90.4362,-0.25,47.25
1964-04-29,7.8428955,11.595825,15.749268,2.8577156,4.0274143,208.25488,101547.016,309.63428,84.25102,-0.25,47.25
1964-04-30,6.6488647,10.761139,14.785187,2.201467,2.939292,189.44078,101770.65,311.88388,84.61225,-0.25,47.25
1964-05-01,4.489441,10.144867,14.556366,0.0,2.8186042,229.40538,101522.3,293.11087,74.50517,-0.25,47.25
1964-05-02,5.953247,12.086517,16.799805,0.0,3.4606,230.74828,100925.27,312.09818,77.3727,-0.25,47.25
1964-05-03,13.134277,14.223846,15.231873,11.471177,5.7659225,48.130703,100509.695,367.97238,93.153656,-0.25,47.25
1964-05-04,11.204895,13.97995,15.559906,9.708612,4.1833324,117.11734,100655.02,360.03186,85.98407,-0.25,47.25
1964-05-05,10.477722,12.640472,15.016693,1.5265898,2.8369977,110.52368,101148.57,343.32657,87.22766,-0.25,47.25
1964-05-06,6.5142517,12.687286,17.661774,0.32673958,2.5865178,176.34544,100931.3,319.6111,83.61238,-0.25,47.25
1964-05-07,13.381378,16.86737,21.713287,0.34842756,4.2860594,213.56464,100180.33,349.14676,74.1381,-0.25,47.25
1964-05-08,9.157654,13.279205,15.905304,1.8990061,2.3376362,198.43895,101271.85,330.23892,70.33443,-0.25,47.25
1964-05-09,9.273529,14.207764,18.319946,0.14697172,2.5323606,228.00807,101325.73,321.94797,74.43763,-0.25,47.25
1964-05-10,9.010651,13.464752,17.60971,0.37254328,3.0860589,176.82365,101723.65,326.12122,83.84278,-0.25,47.25
1964-05-11,7.898926,17.424011,25.397034,0.0,1.9937193,296.3155,101630.15,326.44604,71.724815,-0.25,47.25
1964-05-12,15.824829,20.868835,26.518646,0.0,3.7068958,281.545,100973.3,348.85162,79.76627,-0.25,47.25
1964-05-13,14.374176,17.874908,21.077148,0.8169743,3.2091277,193.16043,101131.13,347.3849,86.74796,-0.25,47.25
1964-05-14,13.410004,16.70633,20.158813,2.1469347,2.4832904,161.45203,101534.945,350.79727,85.21844,-0.25,47.25
1964-05-15,7.9908752,13.425262,18.97702,0.0,3.9597187,327.4848,101970.086,294.06018,72.356476,-0.25,47.25
1964-05-16,7.9834595,14.500336,20.82959,0.0,4.7017636,322.49628,101641.89,297.9365,73.96485,-0.25,47.25
1964-05-17,10.945282,19.190277,26.595947,0.0,3.4764445,306.78278,100998.07,325.21274,76.25925,-0.25,47.25
1964-05-18,15.8758545,20.180145,24.628235,7.093979,3.181669,257.5346,100936.01,353.82318,81.96706,-0.25,47.25
1964-05-19,10.792084,15.020355,19.686462,1.5066173,2.7302873,286.0245,101438.77,316.2471,74.16093,-0.25,47.25
1964-05-20,8.5711975,12.288757,16.314941,0.0,3.1694412,214.15884,101656.63,310.19116,77.781296,-0.25,47.25
1964-05-21,6.7077637,12.887939,18.337646,0.0,1.9849541,247.59616,101211.89,307.10107,72.4521,-0.25,47.25
1964-05-22,6.086975,13.055542,18.003326,0.8366159,2.1909845,200.37802,100546.45,323.89685,80.48132,-0.25,47.25
1964-05-23,11.676788,13.888794,17.12735,7.99235,3.1698925,131.69727,100159.305,354.61633,88.929214,-0.25,47.25
1964-05-24,7.9867554,13.981323,17.688446,1.8139956,1.9212332,163.7403,100202.9,336.47574,85.179855,-0.25,47.25
1964-05-25,12.435669,13.459442,14.773224,10.635776,5.1823063,133.907,99649.96,355.0181,92.413666,-0.25,47.25
1964-05-26,12.116547,14.252472,18.065643,12.381989,3.9048774,138.41232,99683.64,362.21793,89.293915,-0.25,47.25
1964-05-27,10.77597,15.521179,19.387878,1.4247713,3.3830378,219.03682,100067.17,337.30093,85.23423,-0.25,47.25
1964-05-28,11.649536,16.011902,20.967651,1.9398445,2.1483996,192.36693,100345.92,348.61905,84.65256,-0.25,47.25
1964-05-29,10.539581,18.388214,23.507843,0.9215538,1.3371899,299.40665,100538.39,341.4295,71.76027,-0.25,47.25
1964-05-30,14.809418,19.712006,24.994934,0.4789072,3.7822814,249.90186,100051.0,351.91034,77.36872,-0.25,47.25
1964-05-31,15.054138,19.721313,23.601349,4.6132317,2.7457721,237.26245,99286.75,345.37546,73.9332,-0.25,47.25
1964-06-01,13.970062,17.076233,20.013977,12.4944515,3.8370948,135.36777,98772.96,360.66946,87.33488,-0.25,47.25
1964-06-02,12.189301,15.4800415,18.182861,2.02836,4.8431716,192.43744,99013.87,341.92264,84.276405,-0.25,47.25
1964-06-03,12.436432,16.216766,19.6456,0.65627724,4.6765046,266.18298,99795.945,327.26706,73.25578,-0.25,47.25
1964-06-04,13.711121,18.59436,24.653107,5.6766577,3.7491531,183.2241,100115.48,362.30536,75.42138,-0.25,47.25
1964-06-05,12.300507,15.996948,19.092865,1.3361057,2.563561,285.42184,100805.97,329.596,79.32702,-0.25,47.25
1964-06-06,9.728607,16.342255,22.588165,0.0,3.2479017,327.82626,100762.96,318.66772,69.122925,-0.25,47.25
1964-06-07,13.057983,15.904358,18.376007,0.28293058,6.1641517,213.83952,100679.11,335.49023,67.69175,-0.25,47.25
1964-06-08,11.400238,15.253418,18.833496,0.0,2.69342,216.69843,101389.72,329.41693,66.22759,-0.25,47.25
1964-06-09,10.77417,17.76352,24.092987,0.0,2.5481334,327.89258,101378.67,331.96588,69.83124,-0.25,47.25
1964-06-10,13.591278,19.394989,26.023132,0.1284189,3.247643,281.85175,101005.94,343.05002,72.03509,-0.25,47.25
1964-06-11,10.078888,17.409882,23.835754,0.0,1.4327143,329.24228,101435.21,317.53116,56.186253,-0.25,47.25
1964-06-12,14.467865,22.960724,30.84494,1.2681407,3.3977969,286.04865,100410.26,364.4755,74.71942,-0.25,47.25
1964-06-13,15.055908,17.686005,20.778778,14.074521,3.3518085,106.71841,100177.73,372.4125,87.07227,-0.25,47.25
1964-06-14,12.718903,15.985504,18.81076,0.93778723,4.9269576,207.02597,100695.56,345.5098,75.03279,-0.25,47.25
1964-06-15,9.749634,14.091003,17.186249,0.21482413,3.3498645,103.717255,101328.336,344.1056,85.89767,-0.25,47.25
1964-06-16,9.603363,14.876617,19.961884,0.0,2.1296318,256.5671,101304.484,317.499,74.445015,-0.25,47.25
1964-06-17,10.122864,16.317047,21.479218,0.0,1.6598043,221.80516,100709.63,336.5043,71.963135,-0.25,47.25
1964-06-18,12.923248,17.106659,20.75708,5.6020575,3.12131,253.342,100169.484,348.74692,82.05749,-0.25,47.25
1964-06-19,9.529724,15.061005,19.123047,0.18384136,3.1110115,195.5005,100471.7,335.62363,75.95226,-0.25,47.25
1964-06-20,11.445892,15.143951,18.951996,0.0,3.1792252,274.64203,100775.88,320.33487,68.687996,-0.25,47.25
1964-06-21,6.6349487,12.944183,18.511658,0.36109248,2.6835322,327.57623,101214.85,297.3056,65.71266,-0.25,47.25
1964-06-22,8.828644,14.7369995,20.13855,0.0,3.0982661,339.92798,101166.12,305.7998,69.418076,-0.25,47.25
1964-06-23,9.656921,15.966003,20.868958,0.0,1.9382014,284.93195,101099.96,325.46158,62.312733,-0.25,47.25
1964-06-24,13.40152,16.892303,20.214264,0.0,2.580766,222.01134,101335.016,343.8715,61.416435,-0.25,47.25
1964-06-25,11.403778,17.177948,22.372345,0.1586443,3.789472,137.40898,101164.16,351.00937,79.60635,-0.25,47.25
1964-06-26,14.885071,19.702545,24.196686,5.571068,3.6792414,308.99768,100723.195,345.48846,81.27615,-0.25,47.25
1964-06-27,15.943024,20.743927,26.002045,0.5717861,3.6979485,325.41635,101080.8,350.70593,75.17069,-0.25,47.25
1964-06-28,12.05835,18.071716,23.62622,0.0,3.1681967,286.6292,101482.63,334.47867,74.923225,-0.25,47.25
1964-06-29,14.677704,18.503357,24.348022,0.829647,3.091422,183.97449,101554.875,359.36163,79.96581,-0.25,47.25
1964-06-30,11.28717,16.323029,21.127563,0.0,2.4172623,318.65692,101781.42,316.35968,61.37923,-0.25,47.25
1964-07-01,11.110657,17.633606,23.388916,0.33471832,3.0283356,224.254,101528.63,341.43066,72.708694,-0.25,47.25
1964-07-02,11.899445,17.220215,23.865326,0.0,4.373606,341.04733,101433.98,318.7087,70.55898,-0.25,47.25
1964-07-03,11.9869995,17.813995,23.205353,0.0,2.463277,268.61136,100800.28,332.8911,66.118,-0.25,47.25
1964-07-04,14.822968,17.71988,21.09903,0.46114203,3.4654868,213.42203,100696.7,354.56857,62.030552,-0.25,47.25
1964-07-05,10.061707,14.803192,19.891083,0.0,4.4913683,338.9852,100799.49,307.16006,62.12323,-0.25,47.25
1964-07-06,7.856598,14.693665,20.38379,0.0,3.493537,298.23123,100809.63,308.74728,62.30966,-0.25,47.25
1964-07-07,13.640045,17.61441,21.756989,0.29483443,2.5712252,210.34874,100679.91,354.81314,66.46636,-0.25,47.25
1964-07-08,13.20285,17.016388,21.252655,0.84354645,6.021972,183.56317,100056.02,355.47324,72.146225,-0.25,47.25
1964-07-09,13.76178,16.575073,20.39206,1.3066815,4.6359344,199.81691,100312.53,334.84277,76.0225,-0.25,47.25
1964-07-10,11.786621,15.7854,19.665741,1.8980163,3.7066271,215.60526,101067.875,334.17847,71.68185,-0.25,47.25
1964-07-11,10.263977,15.747681,19.480865,1.0523466,3.8867066,142.61777,101177.78,352.92618,85.762215,-0.25,47.25
1964-07-12,14.359375,19.327057,24.456512,0.0,2.7983875,183.4247,100834.29,370.35385,80.2087,-0.25,47.25
1964-07-13,17.217346,21.610443,26.826782,0.0,1.804566,246.47853,100698.14,373.0616,69.962616,-0.25,47.25
1964-07-14,15.895905,22.671875,28.234375,0.16297238,2.4007478,236.20667,100930.99,369.68167,66.32289,-0.25,47.25
1964-07-15,15.825897,21.88443,27.69281,0.56219655,2.971253,228.43448,101467.586,374.76004,73.848045,-0.25,47.25
1964-07-16,17.285645,23.841461,29.510223,0.0,2.966826,277.36713,101509.74,380.3053,76.14978,-0.25,47.25
1964-07-17,20.609955,27.04248,33.390472,0.0,2.1430182,309.15768,101183.805,391.5229,63.863007,-0.25,47.25
1964-07-18,17.441315,23.358124,28.15094,0.0,3.817894,296.11118,100877.84,368.336,74.62987,-0.25,47.25
1964-07-19,14.309784,17.798645,20.903198,0.42327785,2.2553205,153.07268,101115.18,350.09134,79.59146,-0.25,47.25
1964-07-20,13.1185,20.154053,26.635529,0.0,2.4958215,292.01434,100926.3,344.03885,71.61031,-0.25,47.25
1964-07-21,14.527191,19.297394,22.9357,0.14906767,2.5578902,167.74982,100788.195,365.83545,74.211105,-0.25,47.25
1964-07-22,17.886963,20.935211,24.983612,0.31434688,3.190382,191.7592,101125.87,380.62854,64.31352,-0.25,47.25
